group_id,subject,dataset_name,side_label,side_label_name,dataset_label,side_coeff_mean,side_coeff_abs_mean,side_recon_l1_mean,usage_b0,rep_b0,usage_b1,rep_b1,usage_b2,rep_b2
IMR:00317:x:group078,00317,IMR,0,Left,0,25.113365173339844,25.113365173339844,0.1622808575630188,1.167369305221655e-06,2.9316572181414813e-05,1.860094016592484e-05,0.0004671321948990226,0.9999802112579346,25.11286735534668
IMR:00318:x:group079,00318,IMR,0,Left,0,24.423372268676758,24.423372268676758,0.1578208953142166,1.8257754845762975e-06,4.4591593905352056e-05,2.581952139735222e-05,0.0006305997958406806,0.9999723434448242,24.422697067260742
IMR:00319:x:group080,00319,IMR,0,Left,0,36.668670654296875,36.668670654296875,0.2369552105665207,2.0996824279251314e-09,7.699256343585148e-08,1.2049565611960134e-07,4.418415755935712e-06,0.9999998807907104,36.66866683959961
IMR:00320:x:group081,00320,IMR,0,Left,0,30.051414489746094,30.051414489746094,0.1941937506198883,7.151970748964231e-08,2.1492683117685374e-06,1.8927410110336496e-06,5.6879543990362436e-05,0.9999980926513672,30.05135726928711
IMR:00321:x:group016,00321,IMR,0,Left,0,35.9106559753418,35.9106559753418,0.2320568859577179,3.157092809402684e-09,1.133732752123251e-07,1.6930270874127018e-07,6.079771537770284e-06,0.9999998807907104,35.91065216064453
IMR:00322:x:group082,00322,IMR,0,Left,0,10.060694694519043,10.060694694519043,0.062389716506004333,0.06614355742931366,0.18821142613887787,0.08746529370546341,0.25202277302742004,0.8463911414146423,9.620460510253906
IMR:00323:x:group017,00323,IMR,0,Left,0,23.21232795715332,23.21232795715332,0.1499931663274765,3.136464329145383e-06,7.28046361473389e-05,3.8446269172709435e-05,0.0008924274006858468,0.9999583959579468,23.211362838745117
IMR:00324:x:group083,00324,IMR,2,Right,0,1.4029279947280884,1.4029279947280884,0.0052492739632725716,0.2226904183626175,0.3124186098575592,0.23868344724178314,0.33485567569732666,0.5386261343955994,0.7556536793708801
IMR:00325:x:group084,00325,IMR,2,Right,0,0.07741304486989975,0.07741304486989975,0.00021892937365919352,0.34370625019073486,0.026607347652316093,0.27625128626823425,0.021385453641414642,0.38004249334335327,0.029420247301459312
IMR:00326:x:group085,00326,IMR,2,Right,0,-0.08111070096492767,0.08111070096492767,0.00022319208073895425,0.3741622865200043,-0.03034856542944908,0.2591739594936371,-0.021021781489253044,0.3666636645793915,-0.02974034659564495
